"jp_daily_newsletter_mary_ann_parsons_1_1850" "jp_morning_chronicle_anne_bird_1850" "jp_morning_chronicle_dr_ellis_1846" "jp_morning_chronicle_mary_ann_parsons_2_1850" "jp_morning_chronicle_sarah_brown_1846" "jp_morning_chronicle_susan_moir_1850" "jp_morning_chronicle_wife_murder_1851" "jp_sunday_times_questionable_charity_1850" "vl_daily_newsletter_corporal_punishment_1849" "vl_morning_chronicle_captain_johnstone_1846" "vl_morning_chronicle_law_of_assault_1850" "vl_morning_chronicle_matthewson_1846" "vl_morning_chronicle_north_family_1846" "vl_morning_chronicle_william_burn_1846" "vl_remarks_on_mr_fitzroys_bill_1853" "vl_sunday_times_punishment_of_children_1850"
"shall" 0 0 0.0878734622144113 0.0647249190938511 0.222882615156018 0 0 0.126262626262626 0 0 0 0 0.121654501216545 0 0 0.228571428571429
"society" 0 0.112803158488438 0 0 0.148588410104012 0 0 0 0 0 0 0 0.182481751824818 0.0796178343949045 0.0842815002107038 0
"therefore" 0 0 0 0.129449838187702 0 0 0.0797448165869219 0 0.0871839581517001 0 0.0589622641509434 0 0.121654501216545 0.0796178343949045 0.0842815002107038 0
"things" 0 0.112803158488438 0 0 0 0.13550135501355 0 0.126262626262626 0 0.116959064327485 0.0589622641509434 0.074794315632012 0 0.0796178343949045 0.0421407501053519 0.114285714285714
"verdict" 0 0 0.263620386643234 0 0.0742942050520059 0.2710027100271 0.0797448165869219 0 0 0.116959064327485 0.0589622641509434 0.074794315632012 0 0 0 0
"whose" 0 0.0564015792442188 0.0878734622144113 0 0 0.13550135501355 0 0 0.2615518744551 0 0.0589622641509434 0 0.121654501216545 0.0796178343949045 0 0
"wives" 0 0.0564015792442188 0 0 0 0.2710027100271 0.159489633173844 0 0.0871839581517001 0 0.17688679245283 0 0 0.0796178343949045 0 0
"body" 0.200601805416249 0 0.175746924428823 0.194174757281553 0.0742942050520059 0.13550135501355 0 0 0 0 0 0 0 0 0 0
"certain" 0 0 0 0 0.0742942050520059 0 0 0 0 0.116959064327485 0.0589622641509434 0.149588631264024 0.0608272506082725 0 0.126422250316056 0
"criminals" 0 0 0 0.0647249190938511 0 0 0 0.126262626262626 0 0.116959064327485 0 0.074794315632012 0 0 0.210703750526759 0
"duty" 0 0 0 0 0 0.13550135501355 0.239234449760766 0 0 0 0 0 0.24330900243309 0 0.0421407501053519 0
"feelings" 0 0.0564015792442188 0 0 0.222882615156018 0 0.0797448165869219 0 0 0 0.0589622641509434 0.074794315632012 0.0608272506082725 0 0.0421407501053519 0
"full" 0 0.169204737732657 0.0878734622144113 0 0 0.13550135501355 0 0 0 0 0 0 0 0.238853503184713 0 0.114285714285714
"give" 0.100300902708124 0 0 0 0.222882615156018 0 0 0.378787878787879 0 0 0 0 0 0.0796178343949045 0.0421407501053519 0
"intended" 0.200601805416249 0 0 0 0 0 0 0 0 0 0.0589622641509434 0 0.24330900243309 0 0.0842815002107038 0
"itself" 0.100300902708124 0.0564015792442188 0.0878734622144113 0 0.0742942050520059 0.13550135501355 0 0 0 0 0.0589622641509434 0 0.0608272506082725 0 0.0421407501053519 0.114285714285714
"just" 0.100300902708124 0.112803158488438 0 0.0647249190938511 0 0.13550135501355 0.0797448165869219 0 0 0.116959064327485 0.0589622641509434 0.074794315632012 0 0 0 0
"known" 0 0 0.175746924428823 0 0.222882615156018 0 0 0 0 0 0.117924528301887 0 0.0608272506082725 0 0.0421407501053519 0
"manner" 0.100300902708124 0 0 0.0647249190938511 0 0.13550135501355 0.159489633173844 0 0 0 0.0589622641509434 0.074794315632012 0.0608272506082725 0.0796178343949045 0 0
"manslaughter" 0.100300902708124 0.0564015792442188 0.175746924428823 0.0647249190938511 0 0.40650406504065 0 0 0 0 0.0589622641509434 0 0 0 0 0
"matter" 0 0.112803158488438 0 0 0.0742942050520059 0.13550135501355 0.0797448165869219 0.126262626262626 0 0 0.0589622641509434 0 0.0608272506082725 0 0.0421407501053519 0
"nature" 0 0.0564015792442188 0 0 0.0742942050520059 0 0 0 0 0 0 0.074794315632012 0.0608272506082725 0.0796178343949045 0 0.457142857142857
"physical" 0 0.112803158488438 0 0.129449838187702 0 0 0 0 0.0871839581517001 0.116959064327485 0 0 0 0.0796178343949045 0.0842815002107038 0
"poor" 0.200601805416249 0.0564015792442188 0 0.0647249190938511 0.0742942050520059 0 0 0 0 0 0.0589622641509434 0 0 0.0796178343949045 0.0421407501053519 0.114285714285714
"proof" 0 0 0.0878734622144113 0.0647249190938511 0 0.2710027100271 0.159489633173844 0 0 0.116959064327485 0 0.074794315632012 0 0 0 0.114285714285714
"reason" 0 0 0 0.0647249190938511 0.0742942050520059 0 0.0797448165869219 0 0 0 0.0589622641509434 0 0.182481751824818 0.159235668789809 0 0
"sense" 0 0.0564015792442188 0 0 0 0 0 0 0.0871839581517001 0 0.117924528301887 0 0.121654501216545 0 0.0421407501053519 0.228571428571429
"serious" 0 0 0.175746924428823 0 0.0742942050520059 0 0.0797448165869219 0 0.0871839581517001 0 0 0.074794315632012 0.0608272506082725 0 0.0421407501053519 0.114285714285714
"short" 0 0.169204737732657 0.0878734622144113 0 0.0742942050520059 0 0.0797448165869219 0 0 0 0.0589622641509434 0.074794315632012 0 0 0.0421407501053519 0
"still" 0 0.0564015792442188 0.175746924428823 0 0 0 0.0797448165869219 0.252525252525253 0.0871839581517001 0 0 0 0 0 0.0842815002107038 0
"taken" 0 0 0.0878734622144113 0 0.0742942050520059 0.13550135501355 0.0797448165869219 0 0 0 0.0589622641509434 0.149588631264024 0.121654501216545 0 0 0
"unfortunate" 0.100300902708124 0.0564015792442188 0 0 0.0742942050520059 0.13550135501355 0.0797448165869219 0 0 0 0 0.149588631264024 0 0.159235668789809 0 0
"work" 0 0 0 0.0647249190938511 0 0 0 0.505050505050505 0 0 0.0589622641509434 0 0.0608272506082725 0 0.0842815002107038 0
"wrong" 0 0 0 0 0.222882615156018 0 0 0.505050505050505 0 0 0 0 0 0.0796178343949045 0.0421407501053519 0
"acquitted" 0 0.0564015792442188 0.0878734622144113 0.0647249190938511 0 0.13550135501355 0.239234449760766 0 0 0.116959064327485 0 0 0 0 0 0
"again" 0 0 0 0 0.148588410104012 0 0.0797448165869219 0.126262626262626 0 0.116959064327485 0.0589622641509434 0.074794315632012 0.0608272506082725 0 0 0
"appeared" 0.300902708124373 0 0.0878734622144113 0.194174757281553 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714
"attention" 0.100300902708124 0.0564015792442188 0 0 0 0 0 0 0 0 0.117924528301887 0.149588631264024 0.0608272506082725 0 0.0421407501053519 0
"back" 0.100300902708124 0.112803158488438 0 0 0.148588410104012 0 0.0797448165869219 0.252525252525253 0 0 0 0 0 0 0 0
"capable" 0.100300902708124 0 0 0 0.0742942050520059 0 0 0 0 0.116959064327485 0.0589622641509434 0.074794315632012 0 0.0796178343949045 0.0842815002107038 0
"care" 0.100300902708124 0 0.263620386643234 0 0 0 0 0 0 0 0 0.074794315632012 0.0608272506082725 0 0.0842815002107038 0
"caused" 0.300902708124373 0 0 0.194174757281553 0 0.13550135501355 0 0 0 0 0 0 0 0 0.0421407501053519 0
"class" 0.100300902708124 0.169204737732657 0 0 0 0 0.0797448165869219 0.126262626262626 0 0 0.0589622641509434 0 0 0 0.0421407501053519 0
"corporal" 0 0 0 0 0 0 0 0 0.2615518744551 0 0.0589622641509434 0.074794315632012 0 0 0.126422250316056 0
"cruelty" 0.100300902708124 0.112803158488438 0 0 0 0 0 0 0 0 0.117924528301887 0 0 0.0796178343949045 0.0421407501053519 0.114285714285714
"culprit" 0 0.0564015792442188 0 0 0 0 0.239234449760766 0 0.0871839581517001 0.116959064327485 0 0 0 0 0.0842815002107038 0
"down" 0 0.0564015792442188 0.0878734622144113 0 0.0742942050520059 0 0 0 0.0871839581517001 0 0.0589622641509434 0 0 0.159235668789809 0.0421407501053519 0
"except" 0 0 0 0.0647249190938511 0.0742942050520059 0 0.0797448165869219 0 0 0.116959064327485 0.117924528301887 0 0 0 0.0842815002107038 0
"fact" 0 0.0564015792442188 0.0878734622144113 0 0 0.13550135501355 0 0 0 0.116959064327485 0.0589622641509434 0 0 0.0796178343949045 0.0421407501053519 0.114285714285714
